"","CET","1086","1085","1047","1046","1045","1022","294","1226","ToU","Holiday","Year","Month","Month_day","Week_day","Hour","Time"
"6894","2015-03-13 19:45:00.0",7.2,7.6,10.4,4.8,42,23.6,8.8,256.8,"F2","No",2015,3,13,5,19,"19:45"
"6895","2015-03-13 20:00:00.0",4.8,6.8,9.2,6,36.8,14,8.4,228,"F2","No",2015,3,13,5,20,"20:00"
"6896","2015-03-13 20:15:00.0",2.4,6.8,10.8,4.8,42,2.4,8,222.4,"F2","No",2015,3,13,5,20,"20:15"
"6897","2015-03-13 20:30:00.0",0.8,6.4,9.2,5.6,41.2,2.4,7.6,207.6,"F2","No",2015,3,13,5,20,"20:30"
"6898","2015-03-13 20:45:00.0",0.8,6.8,10,4.8,36.8,2.4,7.2,198,"F2","No",2015,3,13,5,20,"20:45"
"6899","2015-03-13 21:00:00.0",0.8,6.8,9.2,5.6,42,2.4,8,197.6,"F2","No",2015,3,13,5,21,"21:00"
"6900","2015-03-13 21:15:00.0",0.8,6.4,10,5.2,40.4,2.4,8.4,200,"F2","No",2015,3,13,5,21,"21:15"
"6901","2015-03-13 21:30:00.0",0.8,6,9.6,5.2,38.4,2.4,7.2,206,"F2","No",2015,3,13,5,21,"21:30"
"6902","2015-03-13 21:45:00.0",0.8,5.2,9.6,5.2,41.2,2.4,7.2,207.2,"F2","No",2015,3,13,5,21,"21:45"
"6903","2015-03-13 22:00:00.0",1.2,4.8,11.2,5.2,38,2.4,6.8,206.4,"F2","No",2015,3,13,5,22,"22:00"
"6904","2015-03-13 22:15:00.0",0.8,5.6,11.2,5.2,41.2,2.4,7.2,202.8,"F2","No",2015,3,13,5,22,"22:15"
"6905","2015-03-13 22:30:00.0",0.8,6,9.6,4.8,40.4,2.4,7.2,188.8,"F2","No",2015,3,13,5,22,"22:30"
"6906","2015-03-13 22:45:00.0",0.8,6,9.6,5.6,38.8,2.4,6.8,199.6,"F2","No",2015,3,13,5,22,"22:45"
"6907","2015-03-13 23:00:00.0",0.8,5.6,9.6,4.4,41.2,2.8,6.8,197.6,"F3","No",2015,3,13,5,23,"23:00"
"6908","2015-03-13 23:15:00.0",0.8,6,9.6,5.6,37.6,2.4,6.8,183.6,"F3","No",2015,3,13,5,23,"23:15"
"6909","2015-03-13 23:30:00.0",0.8,6,8.8,4.8,41.2,2.4,6.8,187.6,"F3","No",2015,3,13,5,23,"23:30"
"6910","2015-03-13 23:45:00.0",0.8,5.6,12,5.2,38,2.4,7.2,190,"F3","No",2015,3,13,5,23,"23:45"
"6911","2015-03-14 00:00:00.0",0.8,6,15.6,4,38.8,2.4,6.8,188,"F3","No",2015,3,14,6,0,"00:00"
"6912","2015-03-14 00:15:00.0",1.2,5.6,15.6,6,42,2.4,6.8,195.6,"F3","No",2015,3,14,6,0,"00:15"
"6913","2015-03-14 00:30:00.0",0.8,5.6,17.6,5.6,34.8,2.4,6.8,187.6,"F3","No",2015,3,14,6,0,"00:30"
"6914","2015-03-14 00:45:00.0",0.8,6,17.2,5.2,40.4,2,6.8,194,"F3","No",2015,3,14,6,0,"00:45"
"6915","2015-03-14 01:00:00.0",0.8,5.6,17.6,5.2,38.8,2.4,6.4,188,"F3","No",2015,3,14,6,1,"01:00"
"6916","2015-03-14 01:15:00.0",0.8,5.6,14.4,5.2,36.8,2.4,6.8,186,"F3","No",2015,3,14,6,1,"01:15"
"6917","2015-03-14 01:30:00.0",0.8,6,18,5.6,41.2,2.4,6.8,189.6,"F3","No",2015,3,14,6,1,"01:30"
"6918","2015-03-14 01:45:00.0",0.8,5.6,17.2,4.8,35.2,2.4,6.8,182,"F3","No",2015,3,14,6,1,"01:45"
"6919","2015-03-14 02:00:00.0",0.8,6,17.2,5.2,40,2.4,7.2,190,"F3","No",2015,3,14,6,2,"02:00"
"6920","2015-03-14 02:15:00.0",1.2,5.6,17.2,4.4,37.6,2.4,6.4,184.4,"F3","No",2015,3,14,6,2,"02:15"
"6921","2015-03-14 02:30:00.0",0.8,5.6,17.2,6,36.4,2.4,6.8,186.8,"F3","No",2015,3,14,6,2,"02:30"
"6922","2015-03-14 02:45:00.0",0.8,6,16.8,5.6,40.8,2.4,6.4,187.6,"F3","No",2015,3,14,6,2,"02:45"
"6923","2015-03-14 03:00:00.0",0.8,5.6,16.4,4.8,36.4,2.4,6.8,184.8,"F3","No",2015,3,14,6,3,"03:00"
"6924","2015-03-14 03:15:00.0",0.8,5.6,17.6,4.8,36,2.4,6.4,182.8,"F3","No",2015,3,14,6,3,"03:15"
"6925","2015-03-14 03:30:00.0",0.8,6,18.8,4.4,40.8,2.4,6.8,190,"F3","No",2015,3,14,6,3,"03:30"
"6926","2015-03-14 03:45:00.0",0.8,5.6,16.8,4.4,37.2,2.4,6.8,186.4,"F3","No",2015,3,14,6,3,"03:45"
"6927","2015-03-14 04:00:00.0",0.8,6,18,4.4,35.2,2,6.8,182.4,"F3","No",2015,3,14,6,4,"04:00"
"6928","2015-03-14 04:15:00.0",1.2,5.6,16,4.8,40.4,2.4,6.8,189.6,"F3","No",2015,3,14,6,4,"04:15"
"6929","2015-03-14 04:30:00.0",0.8,5.6,16.8,4.4,36.8,2.4,6.8,183.6,"F3","No",2015,3,14,6,4,"04:30"
"6930","2015-03-14 04:45:00.0",0.8,6,17.6,4.8,35.6,2.4,7.2,185.6,"F3","No",2015,3,14,6,4,"04:45"
"6931","2015-03-14 05:00:00.0",0.8,5.6,16.8,4.8,36,3.6,6.4,188.4,"F3","No",2015,3,14,6,5,"05:00"
"6932","2015-03-14 05:15:00.0",0.8,6,16.4,4.4,35.2,4.8,7.2,197.2,"F3","No",2015,3,14,6,5,"05:15"
"6933","2015-03-14 05:30:00.0",0.8,6,16,4.4,41.6,4.8,6.8,188.8,"F3","No",2015,3,14,6,5,"05:30"
"6934","2015-03-14 05:45:00.0",0.8,6,16.4,4.4,35.6,4.4,6.8,172,"F3","No",2015,3,14,6,5,"05:45"
"6935","2015-03-14 06:00:00.0",0.8,6,16.4,4.8,36.4,18.4,7.2,189.6,"F3","No",2015,3,14,6,6,"06:00"
"6936","2015-03-14 06:15:00.0",0.8,5.6,10,4.4,35.2,38.4,6.4,203.6,"F3","No",2015,3,14,6,6,"06:15"
"6937","2015-03-14 06:30:00.0",1.2,6.4,9.6,4,41.2,41.2,6.8,218.4,"F3","No",2015,3,14,6,6,"06:30"
"6938","2015-03-14 06:45:00.0",0.8,5.6,8.4,4.8,36,40,6.8,211.2,"F3","No",2015,3,14,6,6,"06:45"
"6939","2015-03-14 07:00:00.0",1.2,5.6,9.6,4,35.2,39.6,6.4,216,"F2","No",2015,3,14,6,7,"07:00"
"6940","2015-03-14 07:15:00.0",2.4,4.8,10,5.2,40.8,40.4,6.8,219.6,"F2","No",2015,3,14,6,7,"07:15"
"6941","2015-03-14 07:30:00.0",2,4.4,10.8,4.4,36.4,39.2,6.8,214.8,"F2","No",2015,3,14,6,7,"07:30"
"6942","2015-03-14 07:45:00.0",2.8,4.4,9.6,4.4,36,40.4,6.4,215.2,"F2","No",2015,3,14,6,7,"07:45"
"6943","2015-03-14 08:00:00.0",4,4.4,8.8,4.8,39.6,38.4,6.4,236.4,"F2","No",2015,3,14,6,8,"08:00"
"6944","2015-03-14 08:15:00.0",4,4.4,9.6,4.4,37.6,38.8,6,260.4,"F2","No",2015,3,14,6,8,"08:15"
"6945","2015-03-14 08:30:00.0",4,4.4,8.8,4.8,35.2,38.4,5.6,257.6,"F2","No",2015,3,14,6,8,"08:30"
"6946","2015-03-14 08:45:00.0",4,4.4,10,4.8,41.6,39.2,6,274,"F2","No",2015,3,14,6,8,"08:45"
"6947","2015-03-14 09:00:00.0",4,4.4,11.6,4.8,35.6,38,6,267.2,"F2","No",2015,3,14,6,9,"09:00"
"6948","2015-03-14 09:15:00.0",4,4.4,10,4.8,36,38.4,6,267.2,"F2","No",2015,3,14,6,9,"09:15"
"6949","2015-03-14 09:30:00.0",4,4.4,9.2,4.4,41.2,38,5.6,271.6,"F2","No",2015,3,14,6,9,"09:30"
"6950","2015-03-14 09:45:00.0",4,4.4,8.4,4.8,35.2,38.4,5.6,270.4,"F2","No",2015,3,14,6,9,"09:45"
"6951","2015-03-14 10:00:00.0",4,4.4,9.2,4.8,38.4,38.8,6,276.4,"F2","No",2015,3,14,6,10,"10:00"
"6952","2015-03-14 10:15:00.0",4,4.4,9.6,4,38.8,38.4,6,274.8,"F2","No",2015,3,14,6,10,"10:15"
"6953","2015-03-14 10:30:00.0",3.2,4.4,10.8,4.4,36,39.6,6,276.8,"F2","No",2015,3,14,6,10,"10:30"
"6954","2015-03-14 10:45:00.0",2.4,4.4,12.4,4.8,38.4,38.4,5.6,273.6,"F2","No",2015,3,14,6,10,"10:45"
"6955","2015-03-14 11:00:00.0",2,4,13.6,4.8,38,37.6,6,282.8,"F2","No",2015,3,14,6,11,"11:00"
"6956","2015-03-14 11:15:00.0",2.4,4.8,13.6,4.8,36,39.2,5.6,274.8,"F2","No",2015,3,14,6,11,"11:15"
"6957","2015-03-14 11:30:00.0",2.4,4.4,14.4,4.4,40.8,38,6,281.6,"F2","No",2015,3,14,6,11,"11:30"
"6958","2015-03-14 11:45:00.0",4,4.4,14.8,5.2,37.2,38.8,6,277.2,"F2","No",2015,3,14,6,11,"11:45"
"6959","2015-03-14 12:00:00.0",4,4.4,13.2,6,37.2,37.6,6,274.8,"F2","No",2015,3,14,6,12,"12:00"
"6960","2015-03-14 12:15:00.0",4.4,4.4,12,5.2,42,37.6,5.6,278.8,"F2","No",2015,3,14,6,12,"12:15"
"6961","2015-03-14 12:30:00.0",4,4.4,13.2,4.8,35.2,37.6,6,272,"F2","No",2015,3,14,6,12,"12:30"
"6962","2015-03-14 12:45:00.0",7.6,4.4,12,5.2,40.8,37.6,6,285.6,"F2","No",2015,3,14,6,12,"12:45"
"6963","2015-03-14 13:00:00.0",7.6,4.4,12.4,5.6,38.8,33.6,6,257.2,"F2","No",2015,3,14,6,13,"13:00"
"6964","2015-03-14 13:15:00.0",6.8,4.4,14,4.8,37.2,30.8,6,235.6,"F2","No",2015,3,14,6,13,"13:15"
"6965","2015-03-14 13:30:00.0",6,4.4,12.4,5.2,42,30.8,5.6,234.4,"F2","No",2015,3,14,6,13,"13:30"
"6966","2015-03-14 13:45:00.0",6.8,4.4,12,5.2,38,30.8,6,227.2,"F2","No",2015,3,14,6,13,"13:45"
"6967","2015-03-14 14:00:00.0",5.2,4.8,11.6,6,39.6,18.4,6,200,"F2","No",2015,3,14,6,14,"14:00"
"6968","2015-03-14 14:15:00.0",4,4.4,10,4.8,41.2,2.4,6,166.8,"F2","No",2015,3,14,6,14,"14:15"
"6969","2015-03-14 14:30:00.0",4,4.4,10,5.2,37.2,2.4,6,156.8,"F2","No",2015,3,14,6,14,"14:30"
"6970","2015-03-14 14:45:00.0",3.2,4.4,9.2,5.6,40,2.4,6,155.2,"F2","No",2015,3,14,6,14,"14:45"
"6971","2015-03-14 15:00:00.0",2.8,4.4,9.6,4.8,41.2,2.4,6.4,154,"F2","No",2015,3,14,6,15,"15:00"
"6972","2015-03-14 15:15:00.0",3.2,4.8,9.6,5.6,36,2.4,6,146.4,"F2","No",2015,3,14,6,15,"15:15"
"6973","2015-03-14 15:30:00.0",2.8,4.4,10,4.8,41.2,2.4,6.4,139.6,"F2","No",2015,3,14,6,15,"15:30"
"6974","2015-03-14 15:45:00.0",3.2,4.8,9.6,5.6,39.2,2.8,6,135.2,"F2","No",2015,3,14,6,15,"15:45"
"6975","2015-03-14 16:00:00.0",2.8,4.4,10.8,4.4,38,2.4,6,133.6,"F2","No",2015,3,14,6,16,"16:00"
"6976","2015-03-14 16:15:00.0",3.2,4.4,11.6,4.8,42,2.4,6.4,144,"F2","No",2015,3,14,6,16,"16:15"
"6977","2015-03-14 16:30:00.0",3.6,4.4,10,4.4,36,2.4,6,132.8,"F2","No",2015,3,14,6,16,"16:30"
"6978","2015-03-14 16:45:00.0",3.6,4.8,10,5.2,41.2,2.4,6.4,141.6,"F2","No",2015,3,14,6,16,"16:45"
"6979","2015-03-14 17:00:00.0",3.2,4.4,10,4.8,39.6,2.4,6,137.2,"F2","No",2015,3,14,6,17,"17:00"
"6980","2015-03-14 17:15:00.0",5.2,4.4,9.6,4.4,36.4,2.4,6.4,136.8,"F2","No",2015,3,14,6,17,"17:15"
"6981","2015-03-14 17:30:00.0",4.8,4.4,10.8,4.4,42,2.4,6.4,160,"F2","No",2015,3,14,6,17,"17:30"
"6982","2015-03-14 17:45:00.0",4.8,5.2,8.8,5.2,37.2,2.4,6.4,150.8,"F2","No",2015,3,14,6,17,"17:45"
"6983","2015-03-14 18:00:00.0",4.4,6.4,9.6,4.8,39.6,2.4,6,156,"F2","No",2015,3,14,6,18,"18:00"
"6984","2015-03-14 18:15:00.0",4.4,6.4,8.8,5.2,40.8,2.4,6,162,"F2","No",2015,3,14,6,18,"18:15"
"6985","2015-03-14 18:30:00.0",4,6.4,9.2,4.8,36,2.4,6,168.8,"F2","No",2015,3,14,6,18,"18:30"
"6986","2015-03-14 18:45:00.0",4,4.4,10.8,4.8,40.8,2.4,6.4,184.8,"F2","No",2015,3,14,6,18,"18:45"
"6987","2015-03-14 19:00:00.0",4,2.4,10.4,4.8,38.4,2.4,6.4,182.4,"F2","No",2015,3,14,6,19,"19:00"
"6988","2015-03-14 19:15:00.0",3.6,2.4,10.4,4.8,38,2.4,6,176,"F2","No",2015,3,14,6,19,"19:15"
"6989","2015-03-14 19:30:00.0",2.8,2,8.8,4.8,40.8,2.4,6.4,180,"F2","No",2015,3,14,6,19,"19:30"
"6990","2015-03-14 19:45:00.0",3.2,2.4,10,5.2,37.2,2.4,6,174.4,"F2","No",2015,3,14,6,19,"19:45"
"6991","2015-03-14 20:00:00.0",2.8,5.2,10.4,4.8,39.2,2.4,6.4,180.8,"F2","No",2015,3,14,6,20,"20:00"
"6992","2015-03-14 20:15:00.0",2.8,7.2,10,5.2,40.8,2.4,6.4,186.4,"F2","No",2015,3,14,6,20,"20:15"
"6993","2015-03-14 20:30:00.0",2.8,7.2,8.8,4.8,35.2,2.4,6.4,175.6,"F2","No",2015,3,14,6,20,"20:30"
"6994","2015-03-14 20:45:00.0",2.8,6.8,9.6,5.2,41.6,2.4,6.4,187.2,"F2","No",2015,3,14,6,20,"20:45"
"6995","2015-03-14 21:00:00.0",2.8,7.2,8.8,4.8,37.2,2.4,6.4,178.8,"F2","No",2015,3,14,6,21,"21:00"
"6996","2015-03-14 21:15:00.0",2.8,6.8,10.4,5.2,38,2.4,6.4,183.2,"F2","No",2015,3,14,6,21,"21:15"
"6997","2015-03-14 21:30:00.0",2.4,6.8,10.8,4.4,40.4,2.4,6.4,184.4,"F2","No",2015,3,14,6,21,"21:30"
"6998","2015-03-14 21:45:00.0",2.8,7.2,11.6,4.4,35.6,2.4,6.8,182.4,"F2","No",2015,3,14,6,21,"21:45"
"6999","2015-03-14 22:00:00.0",2.4,6.8,15.6,5.2,41.6,2.4,6,185.2,"F2","No",2015,3,14,6,22,"22:00"
"7000","2015-03-14 22:15:00.0",0.8,6.8,18,5.2,36.4,2.4,6.4,180,"F2","No",2015,3,14,6,22,"22:15"
"7001","2015-03-14 22:30:00.0",0.8,6.8,16.4,4.8,38.4,2.4,6.8,182.4,"F2","No",2015,3,14,6,22,"22:30"
"7002","2015-03-14 22:45:00.0",0.8,6.8,17.6,4.8,39.2,2.4,6.4,182.4,"F2","No",2015,3,14,6,22,"22:45"
"7003","2015-03-14 23:00:00.0",0.8,6.8,17.6,4.4,35.2,2.4,6.4,181.6,"F3","No",2015,3,14,6,23,"23:00"
"7004","2015-03-14 23:15:00.0",0.8,7.2,18,5.2,41.6,2.4,6.8,184.4,"F3","No",2015,3,14,6,23,"23:15"
"7005","2015-03-14 23:30:00.0",0.4,6.8,16.4,4.4,36,2.4,6.4,180,"F3","No",2015,3,14,6,23,"23:30"
"7006","2015-03-14 23:45:00.0",0.8,6.8,18.8,5.2,38.4,2.4,6,182,"F3","No",2015,3,14,6,23,"23:45"
"7007","2015-03-15 00:00:00.0",0.8,6.4,19.2,4.4,39.6,2.4,6,180.8,"F3","Yes",2015,3,15,7,0,"00:00"
"7008","2015-03-15 00:15:00.0",0.8,6,16,4.4,36,2.4,6.4,178.4,"F3","Yes",2015,3,15,7,0,"00:15"
"7009","2015-03-15 00:30:00.0",0.4,5.6,16.8,4.8,39.6,2.4,6.4,178.8,"F3","Yes",2015,3,15,7,0,"00:30"
"7010","2015-03-15 00:45:00.0",0.8,6,16,4.8,38.4,2.4,6,179.2,"F3","Yes",2015,3,15,7,0,"00:45"
"7011","2015-03-15 01:00:00.0",0.8,5.6,18.4,4.4,36,2.4,6,175.6,"F3","Yes",2015,3,15,7,1,"01:00"
"7012","2015-03-15 01:15:00.0",0.4,6,17.6,4.4,41.2,2.4,6.4,182,"F3","Yes",2015,3,15,7,1,"01:15"
"7013","2015-03-15 01:30:00.0",0.8,5.2,17.6,4.4,36.8,2.4,6,176,"F3","Yes",2015,3,15,7,1,"01:30"
"7014","2015-03-15 01:45:00.0",0.8,5.2,17.2,4.4,37.2,2.4,6.4,179.2,"F3","Yes",2015,3,15,7,1,"01:45"
"7015","2015-03-15 02:00:00.0",0.8,5.2,20,4.8,40,2.4,6.4,184,"F3","Yes",2015,3,15,7,2,"02:00"
"7016","2015-03-15 02:15:00.0",0.8,4.8,17.2,4.4,35.6,2.4,6,174.8,"F3","Yes",2015,3,15,7,2,"02:15"
"7017","2015-03-15 02:30:00.0",0.8,5.2,15.2,4.8,40.4,2.4,6.4,181.6,"F3","Yes",2015,3,15,7,2,"02:30"
"7018","2015-03-15 02:45:00.0",0.4,4.8,17.6,4,37.6,2.4,6.4,176.8,"F3","Yes",2015,3,15,7,2,"02:45"
"7019","2015-03-15 03:00:00.0",0.8,5.2,15.6,4.8,36.4,2.8,6.4,175.6,"F3","Yes",2015,3,15,7,3,"03:00"
"7020","2015-03-15 03:15:00.0",0.8,5.2,18.4,4.4,40.4,2,6,179.2,"F3","Yes",2015,3,15,7,3,"03:15"
"7021","2015-03-15 03:30:00.0",0.4,4.8,14.8,4.4,36.8,2.4,6.8,175.6,"F3","Yes",2015,3,15,7,3,"03:30"
"7022","2015-03-15 03:45:00.0",0.8,5.2,15.2,5.2,37.2,2.4,6,175.2,"F3","Yes",2015,3,15,7,3,"03:45"
"7023","2015-03-15 04:00:00.0",0.8,4.8,17.2,4.4,40.4,2.4,6,179.2,"F3","Yes",2015,3,15,7,4,"04:00"
"7024","2015-03-15 04:15:00.0",0.8,5.2,16.4,5.2,36,2.8,6.4,177.6,"F3","Yes",2015,3,15,7,4,"04:15"
"7025","2015-03-15 04:30:00.0",0.8,4.8,18,4.4,38,2.4,6.4,176.4,"F3","Yes",2015,3,15,7,4,"04:30"
"7026","2015-03-15 04:45:00.0",0.8,5.2,16.4,5.2,39.6,2.4,6.4,184,"F3","Yes",2015,3,15,7,4,"04:45"
"7027","2015-03-15 05:00:00.0",0.4,5.2,17.2,4.4,35.6,2.4,6.4,173.2,"F3","Yes",2015,3,15,7,5,"05:00"
"7028","2015-03-15 05:15:00.0",0.8,4.8,15.6,4.4,38.4,2.4,6.8,180.4,"F3","Yes",2015,3,15,7,5,"05:15"
"7029","2015-03-15 05:30:00.0",0.8,5.2,16.8,5.2,39.2,2.4,6,181.2,"F3","Yes",2015,3,15,7,5,"05:30"
"7030","2015-03-15 05:45:00.0",0.8,4.8,17.6,4.8,35.2,2.4,6.8,178,"F3","Yes",2015,3,15,7,5,"05:45"
"7031","2015-03-15 06:00:00.0",0.4,5.2,14.8,4.8,39.2,2.4,6.4,177.6,"F3","Yes",2015,3,15,7,6,"06:00"
"7032","2015-03-15 06:15:00.0",0.8,4.8,18,4.8,37.6,2.4,6,178,"F3","Yes",2015,3,15,7,6,"06:15"
"7033","2015-03-15 06:30:00.0",0.8,5.2,16.4,4.4,36.4,2.4,6.8,177.6,"F3","Yes",2015,3,15,7,6,"06:30"
"7034","2015-03-15 06:45:00.0",0.8,5.2,16,5.2,35.2,2.4,6,174.8,"F3","Yes",2015,3,15,7,6,"06:45"
"7035","2015-03-15 07:00:00.0",0.8,4.8,16.8,4.4,38,2.4,6.4,172.8,"F3","Yes",2015,3,15,7,7,"07:00"
"7036","2015-03-15 07:15:00.0",0.8,5.2,18,4.4,38.4,2.4,6,162.4,"F3","Yes",2015,3,15,7,7,"07:15"
"7037","2015-03-15 07:30:00.0",0.4,4.8,19.6,4.4,35.6,2.4,6.4,160.8,"F3","Yes",2015,3,15,7,7,"07:30"
"7038","2015-03-15 07:45:00.0",0.8,5.6,19.2,5.6,36,2.4,6,161.6,"F3","Yes",2015,3,15,7,7,"07:45"
"7039","2015-03-15 08:00:00.0",0.8,5.6,17.6,4.4,35.6,2.4,6.4,143.2,"F3","Yes",2015,3,15,7,8,"08:00"
"7040","2015-03-15 08:15:00.0",0.8,5.6,16.4,4.8,36,2.4,6,146,"F3","Yes",2015,3,15,7,8,"08:15"
"7041","2015-03-15 08:30:00.0",0.4,6,16.4,4.8,35.6,2.4,6,152.4,"F3","Yes",2015,3,15,7,8,"08:30"
"7042","2015-03-15 08:45:00.0",0.8,5.6,16.8,4.8,36,2.4,6.4,159.2,"F3","Yes",2015,3,15,7,8,"08:45"
"7043","2015-03-15 09:00:00.0",0.8,5.6,15.6,4.4,35.6,2.4,6,153.6,"F3","Yes",2015,3,15,7,9,"09:00"
"7044","2015-03-15 09:15:00.0",0.8,6,17.6,5.6,36.4,2.4,6,162,"F3","Yes",2015,3,15,7,9,"09:15"
"7045","2015-03-15 09:30:00.0",0.8,6,16.8,4.8,35.6,2.4,6,159.6,"F3","Yes",2015,3,15,7,9,"09:30"
"7046","2015-03-15 09:45:00.0",0.8,5.2,16,4.8,35.6,2.4,6.4,163.2,"F3","Yes",2015,3,15,7,9,"09:45"
"7047","2015-03-15 10:00:00.0",0.4,4.4,16.8,5.2,36.4,2.4,6.4,158,"F3","Yes",2015,3,15,7,10,"10:00"
"7048","2015-03-15 10:15:00.0",0.8,4.4,17.6,4.4,35.6,2.4,6.4,161.6,"F3","Yes",2015,3,15,7,10,"10:15"
"7049","2015-03-15 10:30:00.0",0.8,4.4,18.4,4.8,36.4,2.4,6.4,160.8,"F3","Yes",2015,3,15,7,10,"10:30"
"7050","2015-03-15 10:45:00.0",0.8,4.4,17.6,4.4,35.6,2.4,6,158.8,"F3","Yes",2015,3,15,7,10,"10:45"
"7051","2015-03-15 11:00:00.0",0.4,4.4,16.8,4.8,36.4,2.4,6.4,160.4,"F3","Yes",2015,3,15,7,11,"11:00"
"7052","2015-03-15 11:15:00.0",0.8,4.4,14.8,4.4,35.6,2,5.6,155.2,"F3","Yes",2015,3,15,7,11,"11:15"
"7053","2015-03-15 11:30:00.0",0.8,4,16.8,4.4,35.6,2.4,6.4,158.8,"F3","Yes",2015,3,15,7,11,"11:30"
"7054","2015-03-15 11:45:00.0",0.8,4.4,17.2,5.6,36.4,2.4,6.4,160,"F3","Yes",2015,3,15,7,11,"11:45"
"7055","2015-03-15 12:00:00.0",0.8,5.2,16.4,4,35.6,2.4,6,161.6,"F3","Yes",2015,3,15,7,12,"12:00"
"7056","2015-03-15 12:15:00.0",0.4,6,17.2,4.8,36.4,2.4,6,160,"F3","Yes",2015,3,15,7,12,"12:15"
"7057","2015-03-15 12:30:00.0",0.8,5.6,14.8,4.8,35.6,2.4,6.4,159.6,"F3","Yes",2015,3,15,7,12,"12:30"
"7058","2015-03-15 12:45:00.0",0.8,5.6,16.8,4.4,36.4,2.4,6.4,165.6,"F3","Yes",2015,3,15,7,12,"12:45"
"7059","2015-03-15 13:00:00.0",0.8,6,19.2,4,35.6,2.4,6,160,"F3","Yes",2015,3,15,7,13,"13:00"
"7060","2015-03-15 13:15:00.0",0.4,5.6,19.6,5.2,36.4,2.4,6.4,163.2,"F3","Yes",2015,3,15,7,13,"13:15"
"7061","2015-03-15 13:30:00.0",0.8,5.6,17.6,4.8,35.6,2.4,6,159.6,"F3","Yes",2015,3,15,7,13,"13:30"
"7062","2015-03-15 13:45:00.0",0.8,6,14,4,35.6,2.4,6,159.2,"F3","Yes",2015,3,15,7,13,"13:45"
"7063","2015-03-15 14:00:00.0",0.4,5.6,18,5.2,36.4,2.4,6.4,160,"F3","Yes",2015,3,15,7,14,"14:00"
"7064","2015-03-15 14:15:00.0",0.8,5.6,16.8,4.4,35.6,2.4,6,156.8,"F3","Yes",2015,3,15,7,14,"14:15"
"7065","2015-03-15 14:30:00.0",0.8,5.6,16.4,4.8,36.4,2.4,6,161.6,"F3","Yes",2015,3,15,7,14,"14:30"
"7066","2015-03-15 14:45:00.0",0.8,6,18.4,4.4,35.6,2.4,6,157.6,"F3","Yes",2015,3,15,7,14,"14:45"
"7067","2015-03-15 15:00:00.0",0.8,5.6,15.6,4.4,36.4,2.4,6,162.4,"F3","Yes",2015,3,15,7,15,"15:00"
"7068","2015-03-15 15:15:00.0",0.4,5.6,17.2,4,35.6,2.4,6,158.4,"F3","Yes",2015,3,15,7,15,"15:15"
"7069","2015-03-15 15:30:00.0",0.8,5.6,19.6,4.4,35.6,2.4,6.4,162,"F3","Yes",2015,3,15,7,15,"15:30"
"7070","2015-03-15 15:45:00.0",0.8,6,17.2,4.4,36.4,2.4,6,160.4,"F3","Yes",2015,3,15,7,15,"15:45"
"7071","2015-03-15 16:00:00.0",0.8,5.6,16.8,4.4,35.6,2.4,6,160.4,"F3","Yes",2015,3,15,7,16,"16:00"
"7072","2015-03-15 16:15:00.0",0.4,6,16.8,4,36.4,2.4,5.6,158.8,"F3","Yes",2015,3,15,7,16,"16:15"
"7073","2015-03-15 16:30:00.0",0.8,5.6,16.4,4.4,36,2.4,6,159.6,"F3","Yes",2015,3,15,7,16,"16:30"
"7074","2015-03-15 16:45:00.0",0.8,5.6,17.2,4.4,41.6,2.4,6,166.8,"F3","Yes",2015,3,15,7,16,"16:45"
"7075","2015-03-15 17:00:00.0",0.8,6,16,4,36,2.4,6.4,161.6,"F3","Yes",2015,3,15,7,17,"17:00"
"7076","2015-03-15 17:15:00.0",0.8,5.6,16,4,36.4,2.4,6.4,165.2,"F3","Yes",2015,3,15,7,17,"17:15"
"7077","2015-03-15 17:30:00.0",0.4,5.6,17.2,4,35.2,2.4,6.4,161.6,"F3","Yes",2015,3,15,7,17,"17:30"
"7078","2015-03-15 17:45:00.0",0.8,5.6,17.2,5.2,35.6,2.4,6,164,"F3","Yes",2015,3,15,7,17,"17:45"
"7079","2015-03-15 18:00:00.0",0.8,6,16.4,4,36,2.4,6.4,164,"F3","Yes",2015,3,15,7,18,"18:00"
"7080","2015-03-15 18:15:00.0",0.8,5.6,18,4,41.2,2,6.4,174.4,"F3","Yes",2015,3,15,7,18,"18:15"
"7081","2015-03-15 18:30:00.0",0.4,5.6,17.2,4,36.4,2.4,6.8,171.2,"F3","Yes",2015,3,15,7,18,"18:30"
"7082","2015-03-15 18:45:00.0",0.8,5.6,16,4.8,35.6,2.4,6.4,180.8,"F3","Yes",2015,3,15,7,18,"18:45"
"7083","2015-03-15 19:00:00.0",0.8,6.8,18.8,3.6,36,2.4,6.4,182.8,"F3","Yes",2015,3,15,7,19,"19:00"
"7084","2015-03-15 19:15:00.0",1.6,6.4,16.4,4.4,35.6,2.4,6.8,180,"F3","Yes",2015,3,15,7,19,"19:15"
"7085","2015-03-15 19:30:00.0",1.2,6,16,4,35.2,2.4,6.4,183.2,"F3","Yes",2015,3,15,7,19,"19:30"
"7086","2015-03-15 19:45:00.0",0.8,6.8,18,4.4,36,2.4,6.8,178,"F3","Yes",2015,3,15,7,19,"19:45"
